data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-25,2021-02-21,consistent,2,111
2021-06-25,2021-02-20,inconsistent,0,6
2021-06-25,2021-02-20,consistent,2,638
2021-06-25,2021-02-19,inconsistent,0,24
2021-06-25,2021-02-19,consistent,2,1807
2021-06-25,2021-02-18,inconsistent,0,42
2021-06-25,2021-02-18,consistent,4,2385
2021-06-25,2021-02-17,inconsistent,0,10
2021-06-25,2021-02-17,consistent,5,2039
2021-06-25,2021-02-16,inconsistent,0,8
2021-06-25,2021-02-16,consistent,4,732
2021-06-25,2021-02-15,inconsistent,0,14
2021-06-25,2021-02-15,consistent,4,751
