data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-25,2021-03-07,inconsistent,0,2
2021-06-25,2021-03-07,consistent,1,75
2021-06-25,2021-03-06,consistent,2,229
2021-06-25,2021-03-05,inconsistent,0,124
2021-06-25,2021-03-05,consistent,2,1599
2021-06-25,2021-03-04,inconsistent,0,8
2021-06-25,2021-03-04,consistent,3,817
2021-06-25,2021-03-03,inconsistent,0,22
2021-06-25,2021-03-03,consistent,3,1158
2021-06-25,2021-03-02,inconsistent,0,4
2021-06-25,2021-03-02,consistent,2,513
2021-06-25,2021-03-01,inconsistent,0,38
2021-06-25,2021-03-01,consistent,2,385
