data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-25,2021-02-28,consistent,2,8
2021-06-25,2021-02-27,inconsistent,0,4
2021-06-25,2021-02-27,consistent,3,119
2021-06-25,2021-02-26,inconsistent,0,37
2021-06-25,2021-02-26,consistent,3,941
2021-06-25,2021-02-25,inconsistent,0,18
2021-06-25,2021-02-25,consistent,2,1002
2021-06-25,2021-02-24,inconsistent,0,14
2021-06-25,2021-02-24,consistent,2,646
2021-06-25,2021-02-23,inconsistent,0,22
2021-06-25,2021-02-23,consistent,2,785
2021-06-25,2021-02-22,inconsistent,0,12
2021-06-25,2021-02-22,consistent,2,1170
