data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-25,2021-03-13,consistent,3,1471
2021-06-25,2021-03-12,inconsistent,0,16
2021-06-25,2021-03-12,consistent,3,1861
2021-06-25,2021-03-11,inconsistent,0,10
2021-06-25,2021-03-11,consistent,2,1557
2021-06-25,2021-03-10,inconsistent,0,38
2021-06-25,2021-03-10,consistent,2,1421
2021-06-25,2021-03-09,inconsistent,0,118
2021-06-25,2021-03-09,consistent,2,997
2021-06-25,2021-03-08,inconsistent,0,20
2021-06-25,2021-03-08,consistent,2,949
