data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-29,2021-04-11,inconsistent,0,2
2021-06-29,2021-04-11,consistent,1,174
2021-06-29,2021-04-09,inconsistent,0,22
2021-06-29,2021-04-09,consistent,5,17248
2021-06-29,2021-04-08,inconsistent,0,168
2021-06-29,2021-04-08,consistent,5,14316
2021-06-29,2021-04-07,inconsistent,0,332
2021-06-29,2021-04-07,consistent,9,17215
2021-06-29,2021-04-06,inconsistent,0,236
2021-06-29,2021-04-06,consistent,10,21699
2021-06-29,2021-04-05,inconsistent,0,316
2021-06-29,2021-04-05,consistent,5,15761
