data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-29,2021-02-28,inconsistent,0,33
2021-06-29,2021-02-28,consistent,3,944
2021-06-29,2021-02-27,inconsistent,0,253
2021-06-29,2021-02-27,consistent,4,4590
2021-06-29,2021-02-26,inconsistent,0,114
2021-06-29,2021-02-26,consistent,4,2498
2021-06-29,2021-02-25,inconsistent,0,86
2021-06-29,2021-02-25,consistent,3,2359
2021-06-29,2021-02-24,inconsistent,0,112
2021-06-29,2021-02-24,consistent,3,3016
2021-06-29,2021-02-23,inconsistent,0,189
2021-06-29,2021-02-23,consistent,4,3616
2021-06-29,2021-02-22,inconsistent,0,104
2021-06-29,2021-02-22,consistent,4,2942
