data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-29,2021-03-14,inconsistent,0,4
2021-06-29,2021-03-14,consistent,3,557
2021-06-29,2021-03-13,inconsistent,0,34
2021-06-29,2021-03-13,consistent,3,3947
2021-06-29,2021-03-12,inconsistent,0,371
2021-06-29,2021-03-12,consistent,6,9431
2021-06-29,2021-03-11,inconsistent,0,374
2021-06-29,2021-03-11,consistent,4,8404
2021-06-29,2021-03-10,inconsistent,0,240
2021-06-29,2021-03-10,consistent,3,5691
2021-06-29,2021-03-09,inconsistent,0,367
2021-06-29,2021-03-09,consistent,3,5459
2021-06-29,2021-03-08,inconsistent,0,240
2021-06-29,2021-03-08,consistent,4,4771
