data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-29,2021-02-21,consistent,3,31
2021-06-29,2021-02-20,inconsistent,0,6
2021-06-29,2021-02-20,consistent,3,1435
2021-06-29,2021-02-19,inconsistent,0,176
2021-06-29,2021-02-19,consistent,4,4519
2021-06-29,2021-02-18,inconsistent,0,287
2021-06-29,2021-02-18,consistent,3,5481
2021-06-29,2021-02-17,inconsistent,0,138
2021-06-29,2021-02-17,consistent,5,3839
2021-06-29,2021-02-16,inconsistent,0,55
2021-06-29,2021-02-16,consistent,4,1999
2021-06-29,2021-02-15,inconsistent,0,87
2021-06-29,2021-02-15,consistent,5,2690
