data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-25,2021-02-28,inconsistent,1,5169
2021-06-25,2021-02-28,consistent,4,14692
2021-06-25,2021-02-27,inconsistent,13,34518
2021-06-25,2021-02-27,consistent,28,73604
2021-06-25,2021-02-26,inconsistent,3,18050
2021-06-25,2021-02-26,consistent,6,36246
2021-06-25,2021-02-25,inconsistent,2,10900
2021-06-25,2021-02-25,consistent,3,23148
2021-06-25,2021-02-24,inconsistent,2,12542
2021-06-25,2021-02-24,consistent,3,25166
2021-06-25,2021-02-23,inconsistent,2,15541
2021-06-25,2021-02-23,consistent,4,28679
2021-06-25,2021-02-22,inconsistent,2,16990
2021-06-25,2021-02-22,consistent,4,34188
