data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-25,2021-05-09,inconsistent,0,8
2021-06-25,2021-05-09,consistent,4,4844
2021-06-25,2021-05-08,inconsistent,0,420
2021-06-25,2021-05-08,consistent,29,122122
2021-06-25,2021-05-06,inconsistent,5,21438
2021-06-25,2021-05-06,consistent,56,223136
2021-06-25,2021-05-05,inconsistent,4,17913
2021-06-25,2021-05-05,consistent,26,113759
2021-06-25,2021-05-04,inconsistent,4,19757
2021-06-25,2021-05-04,consistent,18,83744
2021-06-25,2021-05-03,inconsistent,2,15827
2021-06-25,2021-05-03,consistent,13,80806
