data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-28,2021-06-27,inconsistent,0,32
2021-06-28,2021-06-27,consistent,5,14624
2021-06-28,2021-06-26,inconsistent,0,344
2021-06-28,2021-06-26,consistent,33,193283
2021-06-28,2021-06-25,inconsistent,0,188
2021-06-28,2021-06-25,consistent,52,310922
2021-06-28,2021-06-24,inconsistent,0,733
2021-06-28,2021-06-24,consistent,57,326443
2021-06-25,2021-06-25,inconsistent,0,40
2021-06-25,2021-06-25,consistent,32,126803
2021-06-25,2021-06-24,inconsistent,0,588
2021-06-25,2021-06-24,consistent,54,297166
2021-06-25,2021-06-23,inconsistent,0,710
2021-06-25,2021-06-23,consistent,69,350044
2021-06-25,2021-06-22,inconsistent,0,438
2021-06-25,2021-06-22,consistent,26,229958
2021-06-25,2021-06-21,inconsistent,0,378
2021-06-25,2021-06-21,consistent,44,277460
